main,state,stov,micro,garb,kitchen,refg
16,0,1,4,0,5,6
17,0,1,5,0,4,7
16,0,1,5,0,3,7
16,0,1,5,0,4,6
15,0,1,5,0,3,6
15,0,1,4,0,3,7
16,0,1,5,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
16,0,1,4,0,4,7
16,0,1,4,0,4,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,0,4,0,5,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
14,0,1,4,0,3,6
15,0,0,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,0,4,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
16,0,1,5,0,3,7
17,0,1,4,0,5,7
14,0,1,4,0,3,6
14,0,1,4,0,3,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
14,0,1,4,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
16,0,1,5,0,3,7
17,0,1,5,0,4,7
14,0,1,4,0,3,6
15,0,1,5,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
14,0,0,4,0,3,7
16,0,1,4,0,5,6
14,0,1,4,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,4,6
185,4,0,5,0,4,176
195,4,0,5,0,4,186
195,4,0,5,0,4,186
195,4,0,5,0,4,186
196,4,1,5,0,3,187
197,4,0,5,0,4,188
197,4,0,5,0,4,188
197,4,0,5,0,3,189
196,4,0,5,0,4,187
195,4,0,5,0,4,186
189,4,0,5,0,3,181
189,4,0,5,0,4,180
188,4,0,5,0,4,179
190,4,0,5,0,3,182
188,4,0,5,0,3,180
187,4,0,5,0,4,178
184,4,0,5,0,3,176
186,4,1,5,0,4,176
186,4,0,5,0,4,177
184,4,0,5,0,4,175
181,4,1,5,0,3,172
183,4,0,5,0,4,174
184,4,0,5,0,4,175
180,4,0,5,0,3,172
180,4,0,5,0,3,172
183,4,0,5,0,4,174
179,4,0,5,0,3,171
180,4,0,5,0,4,171
179,4,0,5,0,4,170
181,4,1,5,0,3,172
177,4,1,5,0,4,167
181,4,0,5,0,4,172
176,3,0,5,0,4,167
180,4,0,5,0,4,171
177,4,0,5,0,4,168
179,4,0,5,0,3,171
177,4,0,5,0,3,169
177,4,0,5,0,3,169
178,4,0,5,0,4,169
177,4,0,4,0,4,169
178,4,0,5,0,3,170
177,4,1,5,0,4,167
175,3,0,5,0,3,167
177,4,0,5,0,4,168
177,4,0,5,0,3,169
174,3,0,5,0,3,166
179,4,0,5,0,4,170
178,4,0,5,0,3,170
175,3,0,5,0,4,166
179,4,0,5,0,4,170
176,3,1,5,0,4,166
178,4,0,5,0,4,169
175,3,0,5,0,4,166
180,4,0,5,0,4,171
174,3,0,5,0,4,165
179,4,0,5,0,3,171
173,3,0,4,0,3,166
175,3,0,5,0,4,166
179,4,0,5,0,4,170
175,3,0,5,0,4,166
177,4,0,5,0,4,168
176,3,0,5,0,4,167
179,4,0,5,0,4,170
174,3,0,5,0,3,166
177,4,0,5,0,3,169
176,3,0,5,0,4,167
175,3,0,5,0,4,166
175,3,0,5,0,3,167
177,4,0,5,0,4,168
176,3,0,5,0,4,167
176,3,0,5,0,3,168
175,3,0,5,0,4,166
178,4,0,5,0,4,169
178,4,0,5,0,4,169
174,3,0,5,0,4,165
178,4,0,5,0,4,169
173,3,0,5,0,4,164
177,4,0,5,0,3,169
172,3,0,5,0,3,164
176,3,0,5,0,4,167
174,3,0,5,0,3,166
175,3,0,5,0,4,166
175,3,0,5,0,4,166
174,3,0,5,0,4,165
176,3,0,5,0,4,167
175,3,0,4,0,3,168
175,3,0,5,0,4,166
175,3,0,5,0,4,166
174,3,0,5,0,3,166
174,3,0,5,0,3,166
173,3,0,5,0,4,164
176,3,0,5,0,3,168
173,3,0,5,0,4,164
175,3,0,4,0,4,167
175,3,0,5,0,4,166
172,3,0,4,0,4,164
175,3,0,5,0,3,167
172,3,0,5,0,4,163
176,3,0,5,0,4,167
173,3,0,5,0,4,164
175,3,1,5,0,3,166
175,3,0,5,0,4,166
174,3,0,5,0,4,165
172,3,0,5,0,4,163
172,3,0,5,0,3,164
176,3,0,5,0,4,167
171,3,0,5,0,4,162
175,3,1,5,0,3,166
171,3,1,5,0,3,162
174,3,0,5,0,4,165
174,3,0,5,0,4,165
170,3,0,5,0,3,162
173,3,0,5,0,3,165
170,3,0,5,0,3,162
172,3,0,5,0,4,163
174,3,0,5,0,4,165
171,3,1,5,0,4,161
174,3,0,5,0,4,165
173,3,0,5,0,4,164
172,3,0,5,0,4,163
173,3,0,5,0,3,165
169,3,0,5,0,3,161
175,3,0,5,0,4,166
171,3,0,5,0,3,163
168,3,0,5,0,3,160
168,3,0,5,0,3,160
174,3,0,5,0,4,165
172,3,0,5,0,3,164
170,3,0,5,0,4,161
172,3,0,5,0,3,164
172,3,0,5,0,4,163
169,3,0,5,0,3,161
172,3,0,5,0,4,163
169,3,0,5,0,3,161
170,3,0,5,0,3,162
174,3,0,5,0,4,165
168,3,0,5,0,3,160
171,3,0,5,0,3,163
171,3,0,5,0,3,163
168,3,0,5,0,3,160
172,3,0,5,0,3,164
171,3,0,5,0,4,162
169,3,0,5,0,3,161
173,3,0,5,0,4,164
171,3,0,4,0,3,164
171,3,0,5,0,3,163
167,3,0,5,0,3,159
171,3,0,5,0,4,162
173,3,0,5,0,4,164
171,3,0,5,0,4,162
169,3,0,5,0,4,160
171,3,0,5,0,4,162
170,3,0,5,0,4,161
171,3,0,5,0,3,163
172,3,0,5,0,4,163
168,3,0,5,0,4,159
171,3,0,5,0,3,163
171,3,1,5,0,4,161
169,3,0,5,0,4,160
172,3,0,5,0,4,163
170,3,0,5,0,3,162
168,3,0,5,0,3,160
171,3,0,4,0,3,164
169,3,0,5,0,4,160
170,3,0,5,0,3,162
170,3,0,5,0,3,162
169,3,0,5,0,3,161
170,3,0,5,0,4,161
170,3,0,5,0,3,162
168,3,0,5,0,4,159
169,3,0,4,0,4,161
171,3,0,5,0,3,163
170,3,1,5,0,3,161
168,3,0,4,0,3,161
167,3,1,4,0,3,159
172,3,0,5,0,4,163
171,3,0,5,0,4,162
168,3,0,5,0,4,159
172,3,1,5,0,4,162
172,3,1,5,0,4,162
170,3,0,5,0,4,161
171,3,0,5,0,3,163
167,3,0,5,0,3,159
170,3,0,5,0,4,161
171,3,1,5,0,4,161
167,3,0,5,0,3,159
171,3,0,5,0,4,162
171,3,0,5,0,4,162
167,3,0,5,0,3,159
169,3,0,5,0,4,160
170,3,0,5,0,3,162
170,3,0,5,0,3,162
170,3,0,5,0,3,162
167,3,0,5,0,4,158
170,3,1,5,0,4,160
170,3,0,5,0,3,162
170,3,0,5,0,3,162
172,3,0,5,0,4,163
170,3,1,5,0,4,160
168,3,0,5,0,4,159
171,3,0,5,0,4,162
169,3,0,5,0,4,160
167,3,0,5,0,4,158
170,3,1,5,0,3,161
171,3,1,5,0,4,161
167,3,0,5,0,4,158
170,3,0,5,0,3,162
169,3,0,5,0,3,161
168,3,0,5,0,4,159
166,3,0,5,0,3,158
167,3,0,5,0,4,158
169,3,1,5,0,4,159
167,3,0,5,0,3,159
171,3,0,5,0,4,162
169,3,0,5,0,4,160
168,3,0,5,0,4,159
166,3,0,5,0,3,158
169,3,1,4,0,3,161
170,3,0,5,0,3,162
168,3,0,5,0,4,159
166,3,0,5,0,3,158
169,3,0,4,0,3,162
169,3,0,5,0,3,161
167,3,0,5,0,3,159
169,3,0,5,0,3,161
169,3,0,5,0,4,160
168,3,1,5,0,4,158
167,3,0,5,0,4,158
170,3,0,5,0,3,162
168,3,0,5,0,3,160
166,3,0,5,0,4,157
169,3,0,5,0,4,160
170,3,0,5,0,4,161
166,3,1,4,0,4,157
168,3,0,5,0,4,159
169,3,0,5,0,3,161
170,3,0,5,0,4,161
169,3,0,5,0,4,160
167,3,0,5,0,4,158
167,3,0,5,0,4,158
170,3,0,5,0,4,161
170,3,1,5,0,4,160
166,3,0,5,0,3,158
167,3,0,5,0,4,158
169,3,0,4,0,4,161
167,3,0,5,0,4,158
166,3,0,5,0,3,158
169,3,0,5,0,3,161
167,3,0,5,0,3,159
166,3,0,5,0,4,157
168,3,0,5,0,4,159
170,3,1,5,0,4,160
167,3,1,5,0,3,158
167,3,1,5,0,3,158
170,3,1,5,0,3,161
171,3,1,5,0,4,161
169,3,0,5,0,4,160
167,3,0,5,0,4,158
168,3,0,5,0,4,159
170,3,1,4,0,4,161
168,3,0,4,0,4,160
166,3,0,5,0,3,158
168,3,0,5,0,4,159
170,3,1,5,0,4,160
167,3,1,5,0,4,157
166,3,1,5,0,3,157
170,3,0,5,0,4,161
169,3,0,5,0,4,160
166,3,0,5,0,4,157
167,3,0,5,0,3,159
170,3,0,5,0,4,161
167,3,1,4,0,4,158
166,3,0,5,0,4,157
167,3,0,5,0,3,159
168,3,1,5,0,3,159
168,3,0,5,0,3,160
168,3,0,5,0,4,159
168,3,1,4,0,4,159
167,3,1,5,0,4,157
167,3,0,5,0,3,159
167,3,0,5,0,4,158
166,3,0,5,0,4,157
168,3,0,5,0,4,159
169,3,1,5,0,4,159
166,3,0,5,0,4,157
165,3,0,5,0,4,156
168,3,0,4,0,4,160
168,3,0,5,0,4,159
165,3,1,5,0,3,156
167,3,1,5,0,4,157
169,3,1,5,0,3,160
168,3,0,5,0,4,159
165,3,0,5,0,4,156
166,3,0,5,0,3,158
167,3,1,4,0,3,159
166,3,1,5,0,4,156
165,3,0,5,0,4,156
166,3,0,5,0,4,157
165,3,0,5,0,4,156
167,3,0,5,0,4,158
168,3,1,5,0,3,159
168,3,1,5,0,3,159
165,3,0,5,0,4,156
168,3,0,5,0,4,159
169,3,0,5,0,4,160
165,3,0,5,0,3,157
165,3,0,5,0,4,156
168,3,0,5,0,4,159
164,3,0,5,0,3,156
14,0,0,5,0,3,6
14,0,1,4,0,3,6
15,0,1,4,0,3,7
14,0,1,4,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
16,0,1,5,0,3,7
14,0,0,4,0,3,7
14,0,1,4,0,3,6
14,0,0,4,0,3,7
16,0,1,4,0,5,6
15,0,1,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
14,0,0,4,0,4,6
16,0,1,4,0,4,7
14,0,1,4,0,3,6
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,5,0,3,7
16,0,1,4,0,5,6
16,0,1,5,0,3,7
15,0,1,5,0,3,6
14,0,1,4,0,3,6
16,0,1,5,0,4,6
17,0,1,5,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
14,0,1,4,0,3,6
15,0,0,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
14,0,0,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
17,0,1,5,0,4,7
14,0,0,4,0,4,6
16,0,1,4,0,5,6
14,0,1,4,0,3,6
16,0,1,4,0,4,7
17,0,1,4,0,5,7
14,0,0,4,0,3,7
15,0,1,4,0,3,7
15,0,0,4,0,5,6
14,0,1,4,0,3,6
15,0,1,4,0,3,7
17,0,1,5,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
16,0,1,4,0,5,6
14,0,1,4,0,3,6
15,0,0,4,0,4,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
14,0,0,4,0,4,6
14,0,0,4,0,4,6
14,0,0,4,0,4,6
14,0,0,4,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,4,0,5,6
15,0,1,4,0,3,7
14,0,0,4,0,3,7
17,0,1,4,0,5,7
16,0,1,4,0,5,6
16,0,1,4,0,5,6
15,0,1,5,0,3,6
15,0,1,5,0,3,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
17,0,1,4,0,5,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,5,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
17,0,1,5,0,4,7
14,0,1,4,0,3,6
16,0,1,4,0,4,7
16,0,1,4,0,5,6
14,0,1,4,0,3,6
16,0,1,4,0,4,7
16,0,1,5,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
17,0,1,5,0,5,6
14,0,1,4,0,3,6
16,0,1,5,0,3,7
14,0,1,4,0,3,6
15,0,0,4,0,5,6
15,0,1,4,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
17,0,1,5,0,5,6
15,0,1,4,0,3,7
15,0,1,5,0,3,6
15,0,1,4,0,3,7
16,0,1,5,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,4,6
13,0,0,4,0,3,6
16,0,1,5,0,3,7
15,0,1,4,0,3,7
14,0,1,4,0,3,6
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
14,0,0,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,5,0,3,7
14,0,1,4,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
17,0,1,4,0,5,7
14,0,1,4,0,3,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,4,6
17,0,1,4,0,5,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
15,0,0,4,0,5,6
16,0,1,4,0,4,7
16,0,1,5,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
16,0,1,5,0,4,6
15,0,1,4,0,4,6
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,5,0,3,7
15,0,1,4,0,3,7
14,0,0,5,0,3,6
16,0,1,4,0,5,6
14,0,1,4,0,3,6
14,0,1,4,0,3,6
15,0,1,5,0,3,6
15,0,1,4,0,3,7
17,0,1,5,0,4,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,5,6
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
17,0,1,5,0,4,7
14,0,1,4,0,3,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
16,0,1,4,0,5,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
13,0,0,4,0,3,6
16,0,1,5,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,5,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
14,0,1,4,0,3,6
15,0,1,4,0,3,7
15,0,1,5,0,3,6
16,0,1,5,0,3,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,4,0,5,6
15,0,1,4,0,4,6
16,0,1,5,0,4,6
16,0,1,4,0,4,7
16,0,1,4,0,5,6
16,0,1,4,0,5,6
15,0,1,4,0,4,6
13,0,0,4,0,3,6
14,0,1,4,0,3,6
15,0,1,4,0,4,6
14,0,1,4,0,3,6
15,0,1,4,0,4,6
15,0,1,5,0,3,6
14,0,1,4,0,3,6
14,0,1,4,0,3,6
17,0,1,4,0,5,7
14,0,1,4,0,3,6
16,0,0,4,0,5,7
16,0,1,5,0,3,7
14,0,1,4,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,4,6
13,0,0,4,0,3,6
14,0,0,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,0,4,0,4,7
15,0,1,4,0,3,7
15,0,1,5,0,3,6
13,0,0,4,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,5,0,3,7
15,0,1,4,0,4,6
16,0,1,4,0,5,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
17,0,1,5,0,5,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
16,0,1,5,0,4,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
17,0,1,4,0,5,7
16,0,1,4,0,5,6
16,0,1,4,0,5,6
14,0,0,4,0,3,7
15,0,0,4,0,5,6
16,0,1,5,0,3,7
16,0,1,5,0,3,7
15,0,1,4,0,4,6
15,0,1,5,0,3,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
17,0,1,5,0,4,7
15,0,1,4,0,4,6
15,0,1,5,0,3,6
15,0,1,5,0,3,6
17,0,1,5,0,5,6
16,0,1,4,0,4,7
14,0,1,4,0,3,6
16,0,1,4,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,5,0,3,6
16,0,1,5,0,4,6
15,0,1,4,0,4,6
15,0,1,5,0,3,6
16,0,1,5,0,3,7
15,0,1,4,0,4,6
16,0,1,5,0,4,6
15,0,1,5,0,3,6
15,0,1,4,0,4,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,5,0,4,6
16,0,1,4,0,5,6
15,0,1,4,0,4,6
16,0,1,5,0,4,6
16,0,1,4,0,4,7
16,0,1,4,0,4,7
17,0,1,5,0,5,6
16,0,1,4,0,5,6
16,0,1,5,0,4,6
16,0,1,5,0,4,6
14,0,1,4,0,3,6
15,0,1,4,0,4,6
14,0,1,4,0,3,6
14,0,1,4,0,3,6
16,0,1,4,0,4,7
14,0,1,4,0,3,6
15,0,1,4,0,4,6
15,0,1,5,0,3,6
15,0,1,4,0,4,6
16,0,1,4,0,5,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
13,0,0,4,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
14,0,1,4,0,3,6
15,0,1,4,0,3,7
15,0,1,5,0,3,6
15,0,1,5,0,3,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
13,0,0,4,0,3,6
14,0,1,4,0,3,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
16,0,1,4,0,5,6
16,0,1,5,0,4,6
15,0,1,4,0,4,6
17,0,1,5,0,5,6
15,0,1,4,0,4,6
15,0,1,4,0,4,6
14,0,1,4,0,3,6
15,0,1,5,0,3,6
15,0,1,5,0,3,6
15,0,1,4,0,4,6
16,0,1,5,0,3,7
17,0,0,5,0,5,7
16,0,1,4,0,4,7
17,0,1,4,0,5,7
17,0,1,4,0,5,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
17,0,1,4,0,5,7
16,0,1,5,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
16,0,1,4,0,5,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
17,0,1,5,0,5,6
16,0,1,4,0,5,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,0,5,0,3,7
16,0,1,4,0,5,6
15,0,1,4,0,3,7
15,0,1,5,0,3,6
15,0,1,4,0,4,6
15,0,1,5,0,3,6
16,0,1,4,0,4,7
14,0,1,4,0,3,6
17,0,1,4,0,5,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
14,0,0,4,0,3,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,5,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
16,0,1,4,0,4,7
14,0,1,4,0,3,6
15,0,1,4,0,4,6
15,0,1,4,0,4,6
16,0,1,4,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
16,0,1,4,0,5,6
16,0,1,4,0,5,6
16,0,1,5,0,4,6
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
16,0,1,4,0,4,7
17,0,1,5,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
17,0,1,4,0,5,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,5,0,3,6
14,0,0,4,0,3,7
15,0,0,4,0,4,7
16,0,1,4,0,4,7
13,0,0,4,0,3,6
15,0,1,4,0,4,6
16,0,1,4,0,4,7
16,0,1,4,0,5,6
15,0,1,4,0,4,6
17,0,1,5,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
17,0,1,4,0,5,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
14,0,1,4,0,3,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
14,0,1,4,0,3,6
16,0,1,4,0,5,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
14,0,1,4,0,3,6
14,0,1,4,0,3,6
14,0,1,4,0,3,6
15,0,1,4,0,4,6
16,0,1,5,0,4,6
16,0,0,5,0,4,7
14,0,1,4,0,3,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
16,0,1,4,0,4,7
15,0,1,5,0,3,6
16,0,1,4,0,4,7
15,0,1,5,0,3,6
14,0,1,4,0,3,6
16,0,1,4,0,4,7
14,0,1,4,0,3,6
15,0,1,4,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,4,6
15,0,1,4,0,3,7
17,0,1,5,0,5,6
14,0,1,4,0,3,6
18,0,1,5,0,5,7
14,0,0,5,0,3,6
14,0,0,4,0,3,7
14,0,1,4,0,3,6
15,0,1,5,0,3,6
16,0,1,4,0,4,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,5,0,4,6
16,0,1,5,0,4,6
16,0,1,5,0,4,6
16,0,1,4,0,4,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
15,0,1,4,0,3,7
16,0,1,4,0,5,6
16,0,1,4,0,4,7
15,0,0,5,0,4,6
15,0,1,4,0,3,7
15,0,1,4,0,4,6
15,0,1,4,0,3,7
16,0,1,4,0,4,7
16,0,1,5,0,3,7
16,0,1,4,0,4,7
15,0,1,5,0,3,6
184,4,1,5,0,3,175
194,4,0,5,0,4,185
196,4,0,5,0,4,187
193,4,0,5,0,3,185
193,4,0,5,0,4,184
194,4,0,5,0,3,186
194,4,0,4,0,4,186
195,4,0,5,0,3,187
196,4,1,5,0,4,186
195,4,1,5,0,4,185
191,4,0,5,0,4,182
189,4,0,5,0,3,181
191,4,0,5,0,4,182
190,4,0,5,0,4,181
189,4,0,5,0,4,180
187,4,0,5,0,4,178
183,4,0,5,0,3,175
185,4,0,5,0,4,176
184,4,1,5,0,4,174
178,4,1,5,0,3,169
183,4,1,5,0,3,174
178,4,1,5,0,3,169
181,4,1,5,0,3,172
179,4,1,5,0,3,170
182,4,0,5,0,4,173
176,3,0,5,0,3,168
180,4,0,5,0,3,172
177,4,0,5,0,4,168
179,4,0,5,0,4,170
179,4,0,5,0,4,170
176,3,0,5,0,4,167
178,4,0,5,0,4,169
177,4,1,5,0,4,167
177,4,0,5,0,4,168
176,3,0,5,0,4,167
177,4,0,5,0,3,169
174,3,0,5,0,4,165
176,3,0,5,0,3,168
175,3,0,5,0,4,166
177,4,0,5,0,3,169
175,3,1,5,0,3,166
174,3,0,5,0,4,165
178,4,0,5,0,4,169
174,3,0,5,0,4,165
176,3,0,5,0,4,167
176,3,0,5,0,4,167
174,3,0,5,0,4,165
176,3,0,5,0,4,167
176,3,0,5,0,4,167
173,3,0,5,0,4,164
175,3,0,4,0,4,167
171,3,0,5,0,3,163
174,3,0,5,0,4,165
174,3,0,5,0,4,165
171,3,0,5,0,3,163
175,3,1,5,0,3,166
172,3,0,5,0,3,164
174,3,1,5,0,4,164
175,3,0,5,0,4,166
171,3,0,5,0,4,162
174,3,0,5,0,4,165
171,3,0,5,0,3,163
176,3,0,5,0,4,167
171,3,0,5,0,4,162
175,3,0,5,0,4,166
173,3,0,5,0,4,164
171,3,0,5,0,3,163
171,3,0,5,0,4,162
176,3,1,5,0,4,166
172,3,1,4,0,4,163
172,3,1,5,0,4,162
173,3,0,5,0,3,165
172,3,0,5,0,4,163
170,3,0,5,0,3,162
174,3,0,5,0,4,165
170,3,0,5,0,3,162
173,3,0,4,0,4,165
171,3,0,5,0,4,162
173,3,0,5,0,4,164
173,3,0,5,0,4,164
170,3,0,5,0,3,162
174,3,0,5,0,4,165
171,3,0,5,0,4,162
171,3,0,5,0,4,162
171,3,0,5,0,4,162
176,3,1,5,0,4,166
171,3,0,5,0,3,163
170,3,0,5,0,3,162
172,3,0,5,0,3,164
171,3,0,5,0,3,163
169,3,0,5,0,4,160
173,3,0,5,0,4,164
172,3,1,5,0,3,163
174,3,0,5,0,4,165
172,3,1,5,0,3,163
170,3,0,5,0,4,161
175,3,1,5,0,4,165
171,3,1,5,0,4,161
170,3,0,5,0,3,162
174,3,0,5,0,4,165
169,3,0,5,0,4,160
170,3,0,5,0,3,162
170,3,0,5,0,4,161
174,3,1,5,0,4,164
171,3,1,5,0,3,162
170,3,0,5,0,4,161
171,3,0,5,0,3,163
171,3,0,5,0,3,163
170,3,0,5,0,4,161
172,3,0,5,0,3,164
170,3,1,5,0,4,160
171,3,0,5,0,3,163
172,3,0,5,0,3,164
